Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
ca4163bcab98a399f27fc8faeaf2072cac647617323ab58b10889f8a54a0aa1c,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,,,No location,,,Unable to prosecute suspect
951059b3ba1d6640b2cc6ff1ddf4459bb4b6f78c7f2b19684d6e3252a04b03c2,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.325779,51.231398,On or near Parking Area,E01029042,Mendip 004C,Unable to prosecute suspect
591c0cb819fc10b9c5a98a25e4d8ed1040ade40291647b770845a22d6ed2ef04,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.505578,51.462100,On or near HANHAM ROAD,E01015007,South Gloucestershire 028D,Unable to prosecute suspect
cb82e3f26f3a3b98af4434b0c8a50b04cf47ab04bc445a11919a57053c2ca53d,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.627970,50.946210,On or near CROFTON AVENUE,E01029232,South Somerset 015A,Unable to prosecute suspect
6e516d2477cfc2eba29ade368aed864ce69e10bbc825aa5e5b214ff95e6d08d9,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.919134,51.359723,On or near DARTMOUTH CLOSE,E01014835,North Somerset 016C,Unable to prosecute suspect
da06dd8136e575a58dae574285d8aca4fca51f122fdffd612ea6e3a9953f8f7e,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,,,No location,,,Suspect charged
97b7788ae846e68826d48075bb51346d6e2867313ddf1b753e1fa7d0c93f7a8f,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.959754,51.354325,On or near PENNINE GARDENS,E01014845,North Somerset 018E,Unable to prosecute suspect
6cc861a9ce99c4265b9da0ce0f95639fddf13f1a6cbbb4a02f97549038e4dc83,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.607963,51.456506,On or near TRIANGLE WEST,E01014554,Bristol 026D,Unable to prosecute suspect
f7564a39a5ee8f6a3849e6a501d12c007414415263f0d9e865826dc5bea94474,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.631894,51.484361,On or near DRUID CLOSE,E01014712,Bristol 015D,Unable to prosecute suspect
9ac9e30a107caa0bb47a638f396a6cdbe9524652ff059cc52c908add04827eb3,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.919134,51.359723,On or near DARTMOUTH CLOSE,E01014835,North Somerset 016C,Unable to prosecute suspect
e3fd2738b23868052eb15e86a2b9295b43db933a7e926a0014b128b7917d6be3,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.751818,51.479257,On or near MOOR GATE,E01032674,North Somerset 006F,Unable to prosecute suspect
a6b187c1d5f27ab0ee5ea91a2b6239bb1c2c195f31a54be408dc5c796e670481,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-3.313995,51.163792,On or near FOREST ERS CLOSE,E01032635,West Somerset 003G,Suspect charged
b3236e1f70df029a39d53ed0cfa6ca13e75cd33add7be9d28080d03b358087df,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.942224,51.345458,On or near AISCOME WAY,E01014810,North Somerset 027A,Offender given a caution
a22675adb69a51305d6f63d558ea62ca60825fd27537c52e505196abc10a84fc,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.747040,51.115509,On or near GOSS DRIVE,E01029076,Mendip 012E,Unable to prosecute suspect
2a87f29b068ce3a4e2eee4a779a4b6e2cdef7710c100381cd37908950476ed9c,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.766915,50.979201,On or near CEDAR COURT,E01029203,South Somerset 009B,Unable to prosecute suspect
82903130d2e53bbc85722f14cf91e86a16ec86a4500f628e2b2246fbcc0fbddb,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.644170,50.930871,On or near WINDERMERE CLOSE,E01029243,South Somerset 018C,Suspect charged
12a609aa4d0050f44f3095d0df24568acd1f376a33676bef4820222fc4a61c96,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-3.094270,50.975981,On or near GREEN LANE,E01029270,Taunton Deane 014B,Action to be taken by another organisation
12a609aa4d0050f44f3095d0df24568acd1f376a33676bef4820222fc4a61c96,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-3.094270,50.975981,On or near GREEN LANE,E01029270,Taunton Deane 014B,Action to be taken by another organisation
b05c92e4ae02cd011ce1cca403df8c06da54390ca4511585550c824c7619b321,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,,,No location,,,Unable to prosecute suspect
2acd78eb3c649c982c559c556ab21b8ec68d27979217a523699f48402df2faf9,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,,,No location,,,Investigation complete; no suspect identified
464dc67c8078599bced9c10a1758b37c42e1c84f0bfbbe49649f7cf95e3676c1,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.998265,51.131834,On or near THE CLINK,E01029096,Sedgemoor 008B,Suspect charged
464dc67c8078599bced9c10a1758b37c42e1c84f0bfbbe49649f7cf95e3676c1,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.998265,51.131834,On or near THE CLINK,E01029096,Sedgemoor 008B,Suspect charged
04fb0f01694d906944ace88a9dbff6bf69516c42ab9213233f7adbedbb48cd14,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.804165,51.372959,On or near SOUTH SIDE,E01014764,North Somerset 014A,Unable to prosecute suspect
228f898e91cfecfda6c59036cc08c556b78230f188da390ec0ea14cac5cde929,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,,,No location,,,Unable to prosecute suspect
da1fcb9fdd7024cd4527bae762c71f2f3ef7eb0761f0d2c94d464ee69b3a8ebd,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.951481,51.349447,On or near CHESHAM ROAD SOUTH,E01014813,North Somerset 017B,Unable to prosecute suspect
d1538ee8cf9110f94350ee38357a611075caa3cf919e7f34e8b1d564cdbb58ab,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,,,No location,,,Unable to prosecute suspect
ccaa5c9acba57fd70190fd50ef401cba886a715511fdca040f1587e9c49efaf3,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.581605,51.456109,On or near OLD MARKET STREET,E01033353,Bristol 054B,Unable to prosecute suspect
9bcdfe75ae3a415d89bfa94fb94b7ec14adb504643c9c075c083466fd342d5c9,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.584729,51.309663,On or near UPPER ROAD,E01014418,Bath and North East Somerset 021D,Unable to prosecute suspect
93632e6341cb506977571966b0fcbe037418550b2d0d65bf5084e5a32bcfa8ee,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.911005,51.363311,On or near Pedestrian Subway,E01014826,North Somerset 015F,Unable to prosecute suspect
2f6a0a6c13bc9d9819f54770a2f3952cb6dcd3310841d5c223e5f7efea1356d7,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.487977,51.284102,On or near REDFIELD GROVE,E01014425,Bath and North East Somerset 027B,Offender given a caution
8e6d12eb661efa63d835443d200be064b2e9bc553c255bebac3bcdf6716efbf1,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,,,No location,,,Further investigation is not in the public interest
acdae7be734f09ef29182764117ff2a01d2ea41d0f0bd7c9d2921bc44e461fe8,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.405442,51.540571,On or near HIGHWAY,E01015017,South Gloucestershire 006D,Suspect charged
b476891cc6ad971f7c3d864705b42aaebe74137cfb0dcbadd3637843849c8e93,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,,,No location,,,Further investigation is not in the public interest
29e3ab43326342d40f327c89d332ac8f3cb2677d76a6bd5cf9a8d750dea28a82,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.595928,51.498217,On or near SOUTHMEAD ROAD,E01014633,Bristol 004C,Offender given a caution
ea15d987f431a395e701f389d2396d637f5247b10174fb81a399c834e8c406f0,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.978596,51.348990,On or near Shopping Area,E01014801,North Somerset 020C,Unable to prosecute suspect
3a09af234981c1ef7a588304ff2517ca9af5d66859c9c9e6bea063ef56b24fb5,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.584451,51.460276,On or near ST PAUL STREET,E01033347,Bristol 023F,Suspect charged
3a09af234981c1ef7a588304ff2517ca9af5d66859c9c9e6bea063ef56b24fb5,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.584451,51.460276,On or near ST PAUL STREET,E01033347,Bristol 023F,Suspect charged
cb7803a38815dcf69c19c29ff7bc2347bd94967e7fd23462b9936d2835e50793,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.864805,50.988408,On or near B3168,E01029197,South Somerset 007D,Unable to prosecute suspect
2b2c7c82b756fc4433f2e875c21fab9af74f3b962c54c7aeb128629f6014028d,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.560554,51.457651,On or near MOORFIELDS CLOSE,E01014565,Bristol 029A,Unable to prosecute suspect
6c0c17c9554c1d70893e71d93b3c6bee75f52c970d2c407fe9d3f498cc6fb688,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.649604,51.506384,On or near CORBET CLOSE,E01014640,Bristol 003E,Unable to prosecute suspect
9f084f9e8267301c608f8201af91eddd7d0dfb7ce6cc4161d7aac93347fbcc65,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.976487,51.349736,On or near PALMER ROW,E01014800,North Somerset 020B,Unable to prosecute suspect
34673bb9af49e4486a30978d74096a439e476d0af506a3d75e199ef61fe9f06f,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.712434,51.234907,On or near TOP ROAD,E01029052,Mendip 005A,Further investigation is not in the public interest
1183d53ce5f4633b0029627798c24b32a94416e1d3157d1647bb3d39bf220e91,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,,,No location,,,Unable to prosecute suspect
82c0b2bac5cddf441c6e12fd7c8e80da553b940447ec91a54d42873d998add53,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.401539,51.382027,On or near WOODHOUSE ROAD,E01014463,Bath and North East Somerset 011C,Unable to prosecute suspect
59e87453b4c9ac7a464fb2551aed2f11b0a5e9d3e5b499209f69a41e75dda669,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.976487,51.349736,On or near PALMER ROW,E01014800,North Somerset 020B,Unable to prosecute suspect
2435e25fed967ac8315570617373659c3c04c8ad6ab88a45851c7ace87bdd172,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,,,No location,,,Unable to prosecute suspect
af2feb0a265cf0cac7acf8b82ba5bd5dcbbf6e31c0c5abac21bc6134517700d5,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,,,No location,,,Unable to prosecute suspect
2f8ba4bde85b811d935a07a8d5e308e4a699f7ef3d78c17fb65a879e1eb05b4a,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.619076,51.405528,On or near PESLEY CLOSE,E01014597,Bristol 051D,Unable to prosecute suspect
3f5bb27cd87d7a868b3263e0a04e0dff16ddff590c81b6099eeae8b67fc01eca,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.490188,51.488708,On or near BARLEY CLOSE,E01014959,South Gloucestershire 023A,Unable to prosecute suspect
3f5bb27cd87d7a868b3263e0a04e0dff16ddff590c81b6099eeae8b67fc01eca,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.490188,51.488708,On or near BARLEY CLOSE,E01014959,South Gloucestershire 023A,Unable to prosecute suspect
383b7cdb8e164ffad985a6dbeef608b279cd8129054db0098830e6b6533135f1,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.377269,51.551158,On or near HORTON ROAD,E01014890,South Gloucestershire 024E,Unable to prosecute suspect
20e9f05bece0f15db38a736fa5e638faf1946b7cdfa324e8abb0b9a05294c1bd,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,,,No location,,,Unable to prosecute suspect
4b7c0c9d28f66ba7a0150443325b4fc1d1adb5ee2d6f2d1233d6e7bcb4f185f6,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.927236,51.111161,On or near MONMOUTH CLOSE,E01029138,Sedgemoor 012C,Unable to prosecute suspect
541caeffa6739c5e7ef393f08b491a9277f53103af508083e147e0892a253019,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.898506,51.350729,On or near TURNOCK GARDENS,E01032672,North Somerset 026E,Unable to prosecute suspect
3faf5cf336d1c34dcd87e01eae56ab61b8c53da844ea60b220dc1ed0fa3f53bf,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.494911,51.467351,On or near PINEWOOD,E01014926,South Gloucestershire 027B,Further action is not in the public interest
4f6e9e6f0b09b4814834296ded9648f494f97da976f45ae7f78186c2f1699d3c,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.571967,51.509414,On or near Parking Area,E01014905,South Gloucestershire 018B,Unable to prosecute suspect
702c081b52196e267d1d523ffbbf32f62ffb0bb231c3c739c17a9538c50759ec,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,,,No location,,,Unable to prosecute suspect
5ef25032e88b763644efc372770f6851dbf845358981fdaa9cbd470feb4ef237,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,,,No location,,,Unable to prosecute suspect
e2a443414d0a9b3524e81ecada798791b57f7f8ecd9745e81ccf2966ff1a0d21,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.395136,51.379414,On or near Sports/Recreation Area,E01014464,Bath and North East Somerset 011D,Suspect charged
f7ba04ccce9df2432344f0c9b87b5d04b544bed42ebbaa7b158ced3c72e786b0,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.551196,51.416891,On or near BURGIS ROAD,E01014703,Bristol 049B,Unable to prosecute suspect
e59f099c4c386a13b04310ee3f753e23a72607e0a7d91f96aca19b0b1b45b3ad,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,,,No location,,,Unable to prosecute suspect
33d06ed2a86404912cda8379dfa06eeed66eee4d7a3654900192d1628f1c4531,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.566234,51.540903,On or near MANOR GROVE,E01014947,South Gloucestershire 011B,Unable to prosecute suspect
cf51d83e8c732dba60029265b2f3d185271219c465bc0537a32a49936458c244,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.508329,51.463544,On or near Supermarket,E01014924,South Gloucestershire 026C,Further action is not in the public interest
cf51d83e8c732dba60029265b2f3d185271219c465bc0537a32a49936458c244,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.508329,51.463544,On or near Supermarket,E01014924,South Gloucestershire 026C,Further action is not in the public interest
cf51d83e8c732dba60029265b2f3d185271219c465bc0537a32a49936458c244,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.508329,51.463544,On or near Supermarket,E01014924,South Gloucestershire 026C,Further action is not in the public interest
81408ea15567c2b5b3d3974673b1cb36256bf5e5e808b8cccf422761411f2a0c,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.968406,51.336279,On or near STRADLING AVENUE,E01014831,North Somerset 021C,Formal action is not in the public interest
1f0bf18faa4f82fdd7309e71ebf7f4b18f11b9e26f3c57c06e42778aec18fdd7,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.400163,51.055669,On or near TREACLE MINE ROAD,E01029228,South Somerset 005C,Unable to prosecute suspect
b6bb5f3cf70e04004923598a1e01d309b4d3b818e52d9ec7ce87bc59dbdc4112,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.955339,51.335406,On or near Petrol Station,E01014832,North Somerset 021D,Unable to prosecute suspect
b3ad3560aaf7caa9acfeaf4d035705529c687340a7244704744afdb1b13da9b2,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.601266,51.409029,On or near PAVEY CLOSE,E01014726,Bristol 053B,Further investigation is not in the public interest
1b04e1d8ca7f12e1d29d5f2d36106903339cfe41f28d6c29a5d9aa6a9dfaf90b,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.615869,50.952578,On or near OAKLANDS ROAD,E01029237,South Somerset 014E,Unable to prosecute suspect
21e660594228962d598d7279f94be16b24df1ccad6f7c80c0f7dabbb1ade3054,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.967799,51.338820,On or near NORFOLK ROAD,E01014830,North Somerset 021B,Unable to prosecute suspect
f7eafc30de91cac21bae8b24a0dd80e9578b3abdc256be2214bec54c9b20434d,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.479831,51.430881,On or near Petrol Station,E01014865,South Gloucestershire 024A,Suspect charged
39da2bbf78c38087cc888ff7430e3a5b7c5edd0d21124bf3992aeba2906cbe2d,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.497371,51.412906,On or near TEMPLE STREET,E01014403,Bath and North East Somerset 002B,Suspect charged
92096e3ed8a4aaaebf58e70dd2514a5fc51bbcee636f08970928433246694143,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.912345,51.370063,On or near TAYLOR COURT,E01014821,North Somerset 015A,Unable to prosecute suspect
da4f018ee64126fb86d3aa76e5dadc2fd23bfb08502758599d06a4f1477635a5,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.745400,51.130744,On or near MENDIP VIEW,E01029072,Mendip 014C,Unable to prosecute suspect
979949e2aedf5935a79fb59ae66f7b75e69fbcf885deafcc9bc0e9b4eee3f34e,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,,,No location,,,Further action is not in the public interest
6cd8ccd1b319c4c114fe31fd555ab0fa34c220262cff41294ecd2c05d30b81d4,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.565313,51.454957,On or near BARTON HILL ROAD,E01033356,Bristol 056C,Suspect charged
6cd8ccd1b319c4c114fe31fd555ab0fa34c220262cff41294ecd2c05d30b81d4,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.565313,51.454957,On or near BARTON HILL ROAD,E01033356,Bristol 056C,Suspect charged
e9e8627241f7d8a1488676bcdad37495a8ca39e6eb0c3ec2f54ee0eceff47aa6,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,,,No location,,,Suspect charged
8d06d33b6df3a6624b5b9484a9e6445689d12c31bc245087518d9272d313e6eb,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.702924,51.160681,On or near HARTLAKE CLOSE,E01029050,Mendip 011D,Unable to prosecute suspect
eb9065a8e6db47624607a4698280adea9784c9f242fe32da9503907ca81a327a,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-3.467863,51.197303,On or near ALCOMBE ROAD,E01029324,West Somerset 001B,Unable to prosecute suspect
beec9aaa403bc1f0c6e17c60730b62e82d54e7fc34fbf1b3e197fabb39d58813,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.976487,51.349736,On or near PALMER ROW,E01014800,North Somerset 020B,Unable to prosecute suspect
b140daf9c1c45dadbbdb9543ea0a67cc56f2deb2021233c5a0a4ec74c24c13a6,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.365190,51.382614,On or near ST PAULS PLACE,E01014407,Bath and North East Somerset 009C,Suspect charged
